Deployment,Date,datetime,day,month,year,hour,hour2,yday,year_yday,julian,difftoHT,difftoLT,F_DPM,F_DPH,season,diel_period,average_temp,tide_period,tidal.range,F_Nall
5,03/03/2022,03/03/2022 19:00,3,3,2022,19:00:00,19,62,2022_62,310,2,-5,0,0,Spring,night,9.8,Ebb,3.4,230754
5,03/03/2022,03/03/2022 20:00,3,3,2022,20:00:00,20,62,2022_62,310,3,-4,0,0,Spring,night,9.8,Ebb,3.4,227796
5,03/03/2022,03/03/2022 21:00,3,3,2022,21:00:00,21,62,2022_62,310,4,-3,0,0,Spring,night,9.8,Ebb,3.4,264152
5,03/03/2022,03/03/2022 22:00,3,3,2022,22:00:00,22,62,2022_62,310,5,-2,0,0,Spring,night,9.8,Ebb,3.4,226647
5,03/03/2022,03/03/2022 23:00,3,3,2022,23:00:00,23,62,2022_62,311,6,-1,1,1,Spring,night,9.8,Ebb,3.4,94042
5,04/03/2022,04/03/2022 00:00,4,3,2022,00:00:00,0,63,2022_63,311,-6,0,10,1,Spring,night,9.8,LW,3.3,139554
5,04/03/2022,04/03/2022 01:00,4,3,2022,01:00:00,1,63,2022_63,311,-5,1,12,1,Spring,night,9.8,Flood,3.3,209194
5,04/03/2022,04/03/2022 02:00,4,3,2022,02:00:00,2,63,2022_63,311,-4,2,0,0,Spring,night,9.8,Flood,3.3,187429
5,04/03/2022,04/03/2022 03:00,4,3,2022,03:00:00,3,63,2022_63,311,-3,3,0,0,Spring,night,9.8,Flood,3.3,160946
5,04/03/2022,04/03/2022 04:00,4,3,2022,04:00:00,4,63,2022_63,311,-2,4,0,0,Spring,night,9.8,Flood,3.3,197843
5,04/03/2022,04/03/2022 05:00,4,3,2022,05:00:00,5,63,2022_63,311,-1,5,0,0,Spring,night,9.8,Flood,3.3,165003
5,04/03/2022,04/03/2022 06:00,4,3,2022,06:00:00,6,63,2022_63,311,0,6,0,0,Spring,night,9.75,HW,3.3,132825
5,04/03/2022,04/03/2022 07:00,4,3,2022,07:00:00,7,63,2022_63,311,1,-5,4,1,Spring,morning,9.75,Ebb,3.3,96674
5,04/03/2022,04/03/2022 08:00,4,3,2022,08:00:00,8,63,2022_63,311,2,-4,0,0,Spring,day,9.75,Ebb,3.3,204300
5,04/03/2022,04/03/2022 09:00,4,3,2022,09:00:00,9,63,2022_63,311,3,-3,9,1,Spring,day,9.75,Ebb,3.3,218746
5,04/03/2022,04/03/2022 10:00,4,3,2022,10:00:00,10,63,2022_63,311,4,-2,9,1,Spring,day,9.75,Ebb,3.3,122006
5,04/03/2022,04/03/2022 11:00,4,3,2022,11:00:00,11,63,2022_63,311,5,-1,0,0,Spring,day,9.75,Ebb,3.3,54793
5,04/03/2022,04/03/2022 12:00,4,3,2022,12:00:00,12,63,2022_63,311,6,0,5,1,Spring,day,9.8,LW,3.3,47245
5,04/03/2022,04/03/2022 13:00,4,3,2022,13:00:00,13,63,2022_63,311,-5,1,11,1,Spring,day,9.8,Flood,3.3,26148
5,04/03/2022,04/03/2022 14:00,4,3,2022,14:00:00,14,63,2022_63,311,-4,2,12,1,Spring,day,9.8,Flood,3.3,106672
5,04/03/2022,04/03/2022 15:00,4,3,2022,15:00:00,15,63,2022_63,311,-3,3,0,0,Spring,day,9.75,Flood,3.3,190945
5,04/03/2022,04/03/2022 16:00,4,3,2022,16:00:00,16,63,2022_63,311,-2,4,0,0,Spring,day,9.8,Flood,3.3,209100
5,04/03/2022,04/03/2022 17:00,4,3,2022,17:00:00,17,63,2022_63,311,-1,5,0,0,Spring,day,9.8,Flood,3.3,36060
5,04/03/2022,04/03/2022 18:00,4,3,2022,18:00:00,18,63,2022_63,311,0,6,0,0,Spring,evening,9.8,HW,3.3,29349
5,04/03/2022,04/03/2022 19:00,4,3,2022,19:00:00,19,63,2022_63,311,1,-5,0,0,Spring,night,9.75,Ebb,3.3,28933
5,04/03/2022,04/03/2022 20:00,4,3,2022,20:00:00,20,63,2022_63,311,2,-4,0,0,Spring,night,9.8,Ebb,3.3,28131
5,04/03/2022,04/03/2022 21:00,4,3,2022,21:00:00,21,63,2022_63,311,3,-3,0,0,Spring,night,9.8,Ebb,3.3,42978
5,04/03/2022,04/03/2022 22:00,4,3,2022,22:00:00,22,63,2022_63,311,4,-2,0,0,Spring,night,9.75,Ebb,3.3,28166
5,04/03/2022,04/03/2022 23:00,4,3,2022,23:00:00,23,63,2022_63,312,5,-1,5,1,Spring,night,9.8,Ebb,3.3,25798
5,05/03/2022,05/03/2022 00:00,5,3,2022,00:00:00,0,64,2022_64,312,6,0,1,1,Spring,night,9.8,LW,3.1,26526
5,05/03/2022,05/03/2022 01:00,5,3,2022,01:00:00,1,64,2022_64,312,-5,1,1,1,Spring,night,9.8,Flood,3.1,38561
5,05/03/2022,05/03/2022 02:00,5,3,2022,02:00:00,2,64,2022_64,312,-4,2,1,1,Spring,night,9.8,Flood,3.1,36452
5,05/03/2022,05/03/2022 03:00,5,3,2022,03:00:00,3,64,2022_64,312,-3,3,0,0,Spring,night,9.75,Flood,3.1,24472
5,05/03/2022,05/03/2022 04:00,5,3,2022,04:00:00,4,64,2022_64,312,-2,4,0,0,Spring,night,9.75,Flood,3.1,24569
5,05/03/2022,05/03/2022 05:00,5,3,2022,05:00:00,5,64,2022_64,312,-1,5,0,0,Spring,night,9.75,Flood,3.1,25316
5,05/03/2022,05/03/2022 06:00,5,3,2022,06:00:00,6,64,2022_64,312,0,6,0,0,Spring,night,9.75,HW,3.1,33392
5,05/03/2022,05/03/2022 07:00,5,3,2022,07:00:00,7,64,2022_64,312,1,-6,0,0,Spring,morning,9.75,HW,3.1,28616
5,05/03/2022,05/03/2022 08:00,5,3,2022,08:00:00,8,64,2022_64,312,2,-5,1,1,Spring,day,9.75,Ebb,3.1,23527
5,05/03/2022,05/03/2022 09:00,5,3,2022,09:00:00,9,64,2022_64,312,3,-4,0,0,Spring,day,9.75,Ebb,3.1,44625
5,05/03/2022,05/03/2022 10:00,5,3,2022,10:00:00,10,64,2022_64,312,4,-3,0,0,Spring,day,9.75,Ebb,3.1,37735
5,05/03/2022,05/03/2022 11:00,5,3,2022,11:00:00,11,64,2022_64,312,5,-2,2,1,Spring,day,9.75,Ebb,3.1,30359
5,05/03/2022,05/03/2022 12:00,5,3,2022,12:00:00,12,64,2022_64,312,6,-1,24,1,Spring,day,9.75,Ebb,3.1,38271
5,05/03/2022,05/03/2022 13:00,5,3,2022,13:00:00,13,64,2022_64,312,-6,0,49,1,Spring,day,9.75,LW,3.1,25738
5,05/03/2022,05/03/2022 14:00,5,3,2022,14:00:00,14,64,2022_64,312,-5,1,20,1,Spring,day,9.8,Flood,3.1,33448
5,05/03/2022,05/03/2022 15:00,5,3,2022,15:00:00,15,64,2022_64,312,-4,2,5,1,Spring,day,9.75,Flood,3.1,81722
5,05/03/2022,05/03/2022 16:00,5,3,2022,16:00:00,16,64,2022_64,312,-3,3,8,1,Spring,day,9.75,Flood,3.1,30871
5,05/03/2022,05/03/2022 17:00,5,3,2022,17:00:00,17,64,2022_64,312,-2,4,21,1,Spring,day,9.75,Flood,3.1,24029
5,05/03/2022,05/03/2022 18:00,5,3,2022,18:00:00,18,64,2022_64,312,-1,5,4,1,Spring,evening,9.75,Flood,3.1,26037
5,05/03/2022,05/03/2022 19:00,5,3,2022,19:00:00,19,64,2022_64,312,0,6,0,0,Spring,night,9.75,HW,3.1,26368
5,05/03/2022,05/03/2022 20:00,5,3,2022,20:00:00,20,64,2022_64,312,1,-5,0,0,Spring,night,9.75,Ebb,3.1,26420
5,05/03/2022,05/03/2022 21:00,5,3,2022,21:00:00,21,64,2022_64,312,2,-4,0,0,Spring,night,9.75,Ebb,3.1,34555
5,05/03/2022,05/03/2022 22:00,5,3,2022,22:00:00,22,64,2022_64,312,3,-3,1,1,Spring,night,9.75,Ebb,3.1,28147
5,05/03/2022,05/03/2022 23:00,5,3,2022,23:00:00,23,64,2022_64,313,4,-2,10,1,Spring,night,9.75,Ebb,3.1,153694
5,06/03/2022,06/03/2022 00:00,6,3,2022,00:00:00,0,65,2022_65,313,5,-1,0,0,Spring,night,9.75,Ebb,2.9,125695
5,06/03/2022,06/03/2022 01:00,6,3,2022,01:00:00,1,65,2022_65,313,6,0,0,0,Spring,night,9.75,LW,2.9,128426
5,06/03/2022,06/03/2022 02:00,6,3,2022,02:00:00,2,65,2022_65,313,-5,1,0,0,Spring,night,9.75,Flood,2.9,44452
5,06/03/2022,06/03/2022 03:00,6,3,2022,03:00:00,3,65,2022_65,313,-4,2,0,0,Spring,night,9.7,Flood,2.9,32896
5,06/03/2022,06/03/2022 04:00,6,3,2022,04:00:00,4,65,2022_65,313,-3,3,0,0,Spring,night,9.7,Flood,2.9,125825
5,06/03/2022,06/03/2022 05:00,6,3,2022,05:00:00,5,65,2022_65,313,-2,4,0,0,Spring,night,9.7,Flood,2.9,79585
5,06/03/2022,06/03/2022 06:00,6,3,2022,06:00:00,6,65,2022_65,313,-1,5,0,0,Spring,night,9.75,Flood,2.9,71055
5,06/03/2022,06/03/2022 07:00,6,3,2022,07:00:00,7,65,2022_65,313,0,6,0,0,Spring,morning,9.75,HW,2.9,84808
5,06/03/2022,06/03/2022 08:00,6,3,2022,08:00:00,8,65,2022_65,313,1,-5,0,0,Spring,day,9.7,Ebb,2.9,37449
5,06/03/2022,06/03/2022 09:00,6,3,2022,09:00:00,9,65,2022_65,313,2,-4,0,0,Spring,day,9.75,Ebb,2.9,25746
5,06/03/2022,06/03/2022 10:00,6,3,2022,10:00:00,10,65,2022_65,313,3,-3,0,0,Spring,day,9.75,Ebb,2.9,28421
5,06/03/2022,06/03/2022 11:00,6,3,2022,11:00:00,11,65,2022_65,313,4,-2,3,1,Spring,day,9.7,Ebb,2.9,29502
5,06/03/2022,06/03/2022 12:00,6,3,2022,12:00:00,12,65,2022_65,313,5,-1,16,1,Spring,day,9.7,Ebb,2.9,26339
5,06/03/2022,06/03/2022 13:00,6,3,2022,13:00:00,13,65,2022_65,313,6,0,12,1,Spring,day,9.75,LW,2.9,25023
5,06/03/2022,06/03/2022 14:00,6,3,2022,14:00:00,14,65,2022_65,313,-5,1,3,1,Spring,day,9.75,Flood,2.9,23754
5,06/03/2022,06/03/2022 15:00,6,3,2022,15:00:00,15,65,2022_65,313,-4,2,5,1,Spring,day,9.75,Flood,2.9,27325
5,06/03/2022,06/03/2022 16:00,6,3,2022,16:00:00,16,65,2022_65,313,-3,3,5,1,Spring,day,9.75,Flood,2.9,30883
5,06/03/2022,06/03/2022 17:00,6,3,2022,17:00:00,17,65,2022_65,313,-2,4,16,1,Spring,day,9.75,Flood,2.9,99175
5,06/03/2022,06/03/2022 18:00,6,3,2022,18:00:00,18,65,2022_65,313,-1,5,0,0,Spring,evening,9.75,Flood,2.9,48339
5,06/03/2022,06/03/2022 19:00,6,3,2022,19:00:00,19,65,2022_65,313,0,6,4,1,Spring,night,9.75,HW,2.9,26879
5,06/03/2022,06/03/2022 20:00,6,3,2022,20:00:00,20,65,2022_65,313,1,-5,0,0,Spring,night,9.75,Ebb,2.9,29747
5,06/03/2022,06/03/2022 21:00,6,3,2022,21:00:00,21,65,2022_65,313,2,-4,0,0,Spring,night,9.7,Ebb,2.9,28391
5,06/03/2022,06/03/2022 22:00,6,3,2022,22:00:00,22,65,2022_65,313,3,-3,0,0,Spring,night,9.75,Ebb,2.9,28564
5,06/03/2022,06/03/2022 23:00,6,3,2022,23:00:00,23,65,2022_65,314,4,-2,0,0,Spring,night,9.75,Ebb,2.9,28198
5,07/03/2022,07/03/2022 00:00,7,3,2022,00:00:00,0,66,2022_66,314,5,-1,0,0,Spring,night,9.7,Ebb,2.6,35387
5,07/03/2022,07/03/2022 01:00,7,3,2022,01:00:00,1,66,2022_66,314,6,0,0,0,Spring,night,9.75,LW,2.6,29615
5,07/03/2022,07/03/2022 02:00,7,3,2022,02:00:00,2,66,2022_66,314,-5,1,0,0,Spring,night,9.75,Flood,2.6,29820
5,07/03/2022,07/03/2022 03:00,7,3,2022,03:00:00,3,66,2022_66,314,-4,2,5,1,Spring,night,9.7,Flood,2.6,42666
5,07/03/2022,07/03/2022 04:00,7,3,2022,04:00:00,4,66,2022_66,314,-3,3,4,1,Spring,night,9.7,Flood,2.6,129865
5,07/03/2022,07/03/2022 05:00,7,3,2022,05:00:00,5,66,2022_66,314,-2,4,1,1,Spring,night,9.7,Flood,2.6,28473
5,07/03/2022,07/03/2022 06:00,7,3,2022,06:00:00,6,66,2022_66,314,-1,5,0,0,Spring,night,9.7,Flood,2.6,28711
5,07/03/2022,07/03/2022 07:00,7,3,2022,07:00:00,7,66,2022_66,314,0,6,2,1,Spring,morning,9.7,HW,2.6,27788
5,07/03/2022,07/03/2022 08:00,7,3,2022,08:00:00,8,66,2022_66,314,1,-6,5,1,Spring,day,9.7,HW,2.6,25158
5,07/03/2022,07/03/2022 09:00,7,3,2022,09:00:00,9,66,2022_66,314,2,-5,0,0,Spring,day,9.7,Ebb,2.6,24859
5,07/03/2022,07/03/2022 10:00,7,3,2022,10:00:00,10,66,2022_66,314,3,-4,0,0,Spring,day,9.7,Ebb,2.6,22916
5,07/03/2022,07/03/2022 11:00,7,3,2022,11:00:00,11,66,2022_66,314,4,-3,0,0,Spring,day,9.7,Ebb,2.6,24232
5,07/03/2022,07/03/2022 12:00,7,3,2022,12:00:00,12,66,2022_66,314,5,-2,1,1,Spring,day,9.65,Ebb,2.6,27534
5,07/03/2022,07/03/2022 13:00,7,3,2022,13:00:00,13,66,2022_66,314,6,-1,11,1,Spring,day,9.7,Ebb,2.6,34272
5,07/03/2022,07/03/2022 14:00,7,3,2022,14:00:00,14,66,2022_66,314,-6,0,36,1,Spring,day,9.7,LW,2.6,23618
5,07/03/2022,07/03/2022 15:00,7,3,2022,15:00:00,15,66,2022_66,314,-5,1,6,1,Spring,day,9.7,Flood,2.6,22685
5,07/03/2022,07/03/2022 16:00,7,3,2022,16:00:00,16,66,2022_66,314,-4,2,0,0,Spring,day,9.7,Flood,2.6,19259
5,07/03/2022,07/03/2022 17:00,7,3,2022,17:00:00,17,66,2022_66,314,-3,3,0,0,Spring,day,9.7,Flood,2.6,19562
5,07/03/2022,07/03/2022 18:00,7,3,2022,18:00:00,18,66,2022_66,314,-2,4,1,1,Spring,evening,9.7,Flood,2.6,22598
5,07/03/2022,07/03/2022 19:00,7,3,2022,19:00:00,19,66,2022_66,314,-1,5,0,0,Spring,evening,9.7,Flood,2.6,24978
5,07/03/2022,07/03/2022 20:00,7,3,2022,20:00:00,20,66,2022_66,314,0,6,0,0,Spring,night,9.7,HW,2.6,23322
5,07/03/2022,07/03/2022 21:00,7,3,2022,21:00:00,21,66,2022_66,314,1,-5,7,1,Spring,night,9.7,Ebb,2.6,23962
5,07/03/2022,07/03/2022 22:00,7,3,2022,22:00:00,22,66,2022_66,314,2,-4,0,0,Spring,night,9.7,Ebb,2.6,19342
5,07/03/2022,07/03/2022 23:00,7,3,2022,23:00:00,23,66,2022_66,315,3,-3,0,0,Spring,night,9.7,Ebb,2.6,29414
5,08/03/2022,08/03/2022 00:00,8,3,2022,00:00:00,0,67,2022_67,315,4,-2,20,1,Spring,night,9.7,Ebb,2.2,24284
5,08/03/2022,08/03/2022 01:00,8,3,2022,01:00:00,1,67,2022_67,315,5,-1,1,1,Spring,night,9.7,Ebb,2.2,27067
5,08/03/2022,08/03/2022 02:00,8,3,2022,02:00:00,2,67,2022_67,315,6,0,14,1,Spring,night,9.65,LW,2.2,20097
5,08/03/2022,08/03/2022 03:00,8,3,2022,03:00:00,3,67,2022_67,315,-5,1,0,0,Spring,night,9.65,Flood,2.2,15629
5,08/03/2022,08/03/2022 04:00,8,3,2022,04:00:00,4,67,2022_67,315,-4,2,0,0,Spring,night,9.7,Flood,2.2,13460
5,08/03/2022,08/03/2022 05:00,8,3,2022,05:00:00,5,67,2022_67,315,-3,3,1,1,Spring,night,9.65,Flood,2.2,13160
5,08/03/2022,08/03/2022 06:00,8,3,2022,06:00:00,6,67,2022_67,315,-2,4,0,0,Spring,night,9.65,Flood,2.2,15383
5,08/03/2022,08/03/2022 07:00,8,3,2022,07:00:00,7,67,2022_67,315,-1,5,3,1,Spring,morning,9.65,Flood,2.2,16127
5,08/03/2022,08/03/2022 08:00,8,3,2022,08:00:00,8,67,2022_67,315,0,6,1,1,Spring,day,9.65,HW,2.2,18421
5,08/03/2022,08/03/2022 09:00,8,3,2022,09:00:00,9,67,2022_67,315,1,-5,10,1,Spring,day,9.65,Ebb,2.2,18443
5,08/03/2022,08/03/2022 10:00,8,3,2022,10:00:00,10,67,2022_67,315,2,-4,7,1,Spring,day,9.7,Ebb,2.2,19593
5,08/03/2022,08/03/2022 11:00,8,3,2022,11:00:00,11,67,2022_67,315,3,-3,0,0,Spring,day,9.65,Ebb,2.2,33736
5,08/03/2022,08/03/2022 12:00,8,3,2022,12:00:00,12,67,2022_67,315,4,-2,0,0,Spring,day,9.7,Ebb,2.2,21105
5,08/03/2022,08/03/2022 13:00,8,3,2022,13:00:00,13,67,2022_67,315,5,-1,0,0,Spring,day,9.7,Ebb,2.2,21145
5,08/03/2022,08/03/2022 14:00,8,3,2022,14:00:00,14,67,2022_67,315,6,0,0,0,Spring,day,9.7,LW,2.2,26865
5,08/03/2022,08/03/2022 15:00,8,3,2022,15:00:00,15,67,2022_67,315,-5,1,3,1,Spring,day,9.7,Flood,2.2,22626
5,08/03/2022,08/03/2022 16:00,8,3,2022,16:00:00,16,67,2022_67,315,-4,2,10,1,Spring,day,9.7,Flood,2.2,30924
5,08/03/2022,08/03/2022 17:00,8,3,2022,17:00:00,17,67,2022_67,315,-3,3,10,1,Spring,day,9.65,Flood,2.2,26306
5,08/03/2022,08/03/2022 18:00,8,3,2022,18:00:00,18,67,2022_67,315,-2,4,1,1,Spring,evening,9.65,Flood,2.2,36018
5,08/03/2022,08/03/2022 19:00,8,3,2022,19:00:00,19,67,2022_67,315,-1,5,3,1,Spring,evening,9.65,Flood,2.2,23435
5,08/03/2022,08/03/2022 20:00,8,3,2022,20:00:00,20,67,2022_67,315,0,6,0,0,Spring,night,9.65,HW,2.2,18881
5,08/03/2022,08/03/2022 21:00,8,3,2022,21:00:00,21,67,2022_67,315,1,-5,0,0,Spring,night,9.65,Ebb,2.2,19243
5,08/03/2022,08/03/2022 22:00,8,3,2022,22:00:00,22,67,2022_67,315,2,-4,0,0,Spring,night,9.7,Ebb,2.2,16111
5,08/03/2022,08/03/2022 23:00,8,3,2022,23:00:00,23,67,2022_67,316,3,-3,4,1,Spring,night,9.7,Ebb,2.2,21597
5,09/03/2022,09/03/2022 00:00,9,3,2022,00:00:00,0,68,2022_68,316,4,-2,1,1,Spring,night,9.7,Ebb,1.9,24529
5,09/03/2022,09/03/2022 01:00,9,3,2022,01:00:00,1,68,2022_68,316,5,-1,8,1,Spring,night,9.7,Ebb,1.9,9698
5,09/03/2022,09/03/2022 02:00,9,3,2022,02:00:00,2,68,2022_68,316,6,0,0,0,Spring,night,9.7,LW,1.9,10380
5,09/03/2022,09/03/2022 03:00,9,3,2022,03:00:00,3,68,2022_68,316,-6,1,0,0,Spring,night,9.7,Flood,1.9,13407
5,09/03/2022,09/03/2022 04:00,9,3,2022,04:00:00,4,68,2022_68,316,-5,2,0,0,Spring,night,9.7,Flood,1.9,35491
5,09/03/2022,09/03/2022 05:00,9,3,2022,05:00:00,5,68,2022_68,316,-4,3,1,1,Spring,night,9.7,Flood,1.9,115967
5,09/03/2022,09/03/2022 06:00,9,3,2022,06:00:00,6,68,2022_68,316,-3,4,0,0,Spring,night,9.65,Flood,1.9,75226
5,09/03/2022,09/03/2022 07:00,9,3,2022,07:00:00,7,68,2022_68,316,-2,5,2,1,Spring,morning,9.65,Flood,1.9,64925
5,09/03/2022,09/03/2022 08:00,9,3,2022,08:00:00,8,68,2022_68,316,-1,6,2,1,Spring,day,9.7,HW,1.9,29711
5,09/03/2022,09/03/2022 09:00,9,3,2022,09:00:00,9,68,2022_68,316,0,-6,0,0,Spring,day,9.65,HW,1.9,22231
5,09/03/2022,09/03/2022 10:00,9,3,2022,10:00:00,10,68,2022_68,316,1,-5,0,0,Spring,day,9.65,Ebb,1.9,17907
5,09/03/2022,09/03/2022 11:00,9,3,2022,11:00:00,11,68,2022_68,316,2,-4,0,0,Spring,day,9.7,Ebb,1.9,30740
5,09/03/2022,09/03/2022 12:00,9,3,2022,12:00:00,12,68,2022_68,316,3,-3,0,0,Spring,day,9.7,Ebb,1.9,21945
5,09/03/2022,09/03/2022 13:00,9,3,2022,13:00:00,13,68,2022_68,316,4,-2,8,1,Spring,day,9.7,Ebb,1.9,18863
5,09/03/2022,09/03/2022 14:00,9,3,2022,14:00:00,14,68,2022_68,316,5,-1,2,1,Spring,day,9.7,Ebb,1.9,24759
5,09/03/2022,09/03/2022 15:00,9,3,2022,15:00:00,15,68,2022_68,316,6,0,8,1,Spring,day,9.7,LW,1.9,22375
5,09/03/2022,09/03/2022 16:00,9,3,2022,16:00:00,16,68,2022_68,316,-5,1,0,0,Spring,day,9.7,Flood,1.9,21886
5,09/03/2022,09/03/2022 17:00,9,3,2022,17:00:00,17,68,2022_68,316,-4,2,0,0,Spring,day,9.7,Flood,1.9,20123
5,09/03/2022,09/03/2022 18:00,9,3,2022,18:00:00,18,68,2022_68,316,-3,3,0,0,Spring,evening,9.7,Flood,1.9,21637
5,09/03/2022,09/03/2022 19:00,9,3,2022,19:00:00,19,68,2022_68,316,-2,4,0,0,Spring,evening,9.7,Flood,1.9,22432
5,09/03/2022,09/03/2022 20:00,9,3,2022,20:00:00,20,68,2022_68,316,-1,5,0,0,Spring,night,9.65,Flood,1.9,34014
5,09/03/2022,09/03/2022 21:00,9,3,2022,21:00:00,21,68,2022_68,316,0,6,0,0,Spring,night,9.65,HW,1.9,30283
5,09/03/2022,09/03/2022 22:00,9,3,2022,22:00:00,22,68,2022_68,316,1,-5,0,0,Spring,night,9.65,Ebb,1.9,33471
5,09/03/2022,09/03/2022 23:00,9,3,2022,23:00:00,23,68,2022_68,317,2,-4,0,0,Spring,night,9.65,Ebb,1.9,28880
5,10/03/2022,10/03/2022 00:00,10,3,2022,00:00:00,0,69,2022_69,317,3,-3,0,0,Spring,night,9.7,Ebb,1.4,22384
5,10/03/2022,10/03/2022 01:00,10,3,2022,01:00:00,1,69,2022_69,317,4,-2,0,0,Spring,night,9.65,Ebb,1.4,28356
5,10/03/2022,10/03/2022 02:00,10,3,2022,02:00:00,2,69,2022_69,317,5,-1,3,1,Spring,night,9.7,Ebb,1.4,23550
5,10/03/2022,10/03/2022 03:00,10,3,2022,03:00:00,3,69,2022_69,317,6,0,0,0,Spring,night,9.65,LW,1.4,23837
5,10/03/2022,10/03/2022 04:00,10,3,2022,04:00:00,4,69,2022_69,317,-5,1,8,1,Spring,night,9.7,Flood,1.4,22655
5,10/03/2022,10/03/2022 05:00,10,3,2022,05:00:00,5,69,2022_69,317,-4,2,0,0,Spring,night,9.65,Flood,1.4,21657
5,10/03/2022,10/03/2022 06:00,10,3,2022,06:00:00,6,69,2022_69,317,-3,3,0,0,Spring,night,9.6,Flood,1.4,23918
5,10/03/2022,10/03/2022 07:00,10,3,2022,07:00:00,7,69,2022_69,317,-2,4,0,0,Spring,morning,9.6,Flood,1.4,24540
5,10/03/2022,10/03/2022 08:00,10,3,2022,08:00:00,8,69,2022_69,317,-1,5,3,1,Spring,day,9.6,Flood,1.4,28386
5,10/03/2022,10/03/2022 09:00,10,3,2022,09:00:00,9,69,2022_69,317,0,6,4,1,Spring,day,9.6,HW,1.4,19758
5,10/03/2022,10/03/2022 10:00,10,3,2022,10:00:00,10,69,2022_69,317,1,-5,0,0,Spring,day,9.65,Ebb,1.4,18225
5,10/03/2022,10/03/2022 11:00,10,3,2022,11:00:00,11,69,2022_69,317,2,-4,0,0,Spring,day,9.65,Ebb,1.4,19232
5,10/03/2022,10/03/2022 12:00,10,3,2022,12:00:00,12,69,2022_69,317,3,-3,0,0,Spring,day,9.65,Ebb,1.4,18099
5,10/03/2022,10/03/2022 13:00,10,3,2022,13:00:00,13,69,2022_69,317,4,-2,0,0,Spring,day,9.65,Ebb,1.4,18104
5,10/03/2022,10/03/2022 14:00,10,3,2022,14:00:00,14,69,2022_69,317,5,-1,0,0,Spring,day,9.65,Ebb,1.4,14670
5,10/03/2022,10/03/2022 15:00,10,3,2022,15:00:00,15,69,2022_69,317,6,0,0,0,Spring,day,9.65,LW,1.4,13561
5,10/03/2022,10/03/2022 16:00,10,3,2022,16:00:00,16,69,2022_69,317,-6,1,0,0,Spring,day,9.65,Flood,1.4,14328
5,10/03/2022,10/03/2022 17:00,10,3,2022,17:00:00,17,69,2022_69,317,-5,2,1,1,Spring,day,9.65,Flood,1.4,51999
5,10/03/2022,10/03/2022 18:00,10,3,2022,18:00:00,18,69,2022_69,317,-4,3,2,1,Spring,evening,9.65,Flood,1.4,66593
5,10/03/2022,10/03/2022 19:00,10,3,2022,19:00:00,19,69,2022_69,317,-3,4,0,0,Spring,evening,9.65,Flood,1.4,143359
5,10/03/2022,10/03/2022 20:00,10,3,2022,20:00:00,20,69,2022_69,317,-2,5,0,0,Spring,night,9.65,Flood,1.4,162632
5,10/03/2022,10/03/2022 21:00,10,3,2022,21:00:00,21,69,2022_69,317,-1,6,0,0,Spring,night,9.65,HW,1.4,106283
5,10/03/2022,10/03/2022 22:00,10,3,2022,22:00:00,22,69,2022_69,317,0,-6,0,0,Spring,night,9.65,HW,1.4,257977
5,10/03/2022,10/03/2022 23:00,10,3,2022,23:00:00,23,69,2022_69,318,1,-5,0,0,Spring,night,9.65,Ebb,1.4,239589
5,11/03/2022,11/03/2022 00:00,11,3,2022,00:00:00,0,70,2022_70,318,2,-4,2,1,Spring,night,9.65,Ebb,1.1,221073
5,11/03/2022,11/03/2022 01:00,11,3,2022,01:00:00,1,70,2022_70,318,3,-3,0,0,Spring,night,9.65,Ebb,1.1,84841
5,11/03/2022,11/03/2022 02:00,11,3,2022,02:00:00,2,70,2022_70,318,4,-2,0,0,Spring,night,9.65,Ebb,1.1,61649
5,11/03/2022,11/03/2022 03:00,11,3,2022,03:00:00,3,70,2022_70,318,5,-1,0,0,Spring,night,9.7,Ebb,1.1,25087
5,11/03/2022,11/03/2022 04:00,11,3,2022,04:00:00,4,70,2022_70,318,6,0,0,0,Spring,night,9.65,LW,1.1,79281
5,11/03/2022,11/03/2022 05:00,11,3,2022,05:00:00,5,70,2022_70,318,-5,1,0,0,Spring,night,9.65,Flood,1.1,108657
5,11/03/2022,11/03/2022 06:00,11,3,2022,06:00:00,6,70,2022_70,318,-4,2,1,1,Spring,night,9.65,Flood,1.1,251901
5,11/03/2022,11/03/2022 07:00,11,3,2022,07:00:00,7,70,2022_70,318,-3,3,0,0,Spring,morning,9.65,Flood,1.1,310123
5,11/03/2022,11/03/2022 08:00,11,3,2022,08:00:00,8,70,2022_70,318,-2,4,0,0,Spring,day,9.65,Flood,1.1,386714
5,11/03/2022,11/03/2022 09:00,11,3,2022,09:00:00,9,70,2022_70,318,-1,5,0,0,Spring,day,9.65,Flood,1.1,301513
5,11/03/2022,11/03/2022 10:00,11,3,2022,10:00:00,10,70,2022_70,318,0,6,0,0,Spring,day,9.65,HW,1.1,321861
5,11/03/2022,11/03/2022 11:00,11,3,2022,11:00:00,11,70,2022_70,318,1,-6,4,1,Spring,day,9.65,HW,1.1,358888
5,11/03/2022,11/03/2022 12:00,11,3,2022,12:00:00,12,70,2022_70,318,2,-5,0,0,Spring,day,9.65,Ebb,1.1,344722
5,11/03/2022,11/03/2022 13:00,11,3,2022,13:00:00,13,70,2022_70,318,3,-4,0,0,Spring,day,9.65,Ebb,1.1,340264
